id,name,slug,status,twitter,twitter_handles,parent,appeal_agency,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate,has_portal,has_email,has_fax,has_address,number_requests,number_requests_completed,number_requests_rejected,number_requests_no_docs,number_requests_ack,number_requests_resp,number_requests_fix,number_requests_appeal,number_requests_pay,number_requests_partial,number_requests_lawsuit,number_requests_withdrawn,jurisdiction name,jurisdiction parent,jurisdiction level
3477,New York State Senate,new-york-state-senate,approved,,,,,http://www.nysenate.gov/foil_request,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-senate-3477/,34,33,16,False,True,False,True,6,1,4,1,0,0,0,0,0,0,0,0,New York,United States of America,s
3643,Secretary of State,secretary-state,approved,,,,,http://sos.ri.gov/,,,,https://www.muckrock.com/agency/rhode-island-82/secretary-state-3643/,6,0,66,False,True,True,True,6,4,0,2,0,0,0,0,0,0,0,0,Rhode Island,United States of America,s
3779,State University of New York at Albany,state-university-new-york-albany,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/state-university-new-york-albany-3779/,289,33,50,False,True,False,True,6,3,1,2,0,0,0,0,0,0,0,0,New York,United States of America,s
4115,Bureau of Land Management Nevada State Office,bureau-of-land-management-nevada-state-office,approved,,,,,http://www.blm.gov/nv/st/en/info/regulations/information_on_filing.html,,,,https://www.muckrock.com/agency/united-states-of-america-10/bureau-of-land-management-nevada-state-office-4115/,36,16,50,False,True,True,True,6,3,1,1,0,1,0,0,0,0,0,0,United States of America,,f
4394,New York State Office of Children and Family Services,new-york-state-office-children-family-services,approved,,,,,http://ocfs.ny.gov/main/faqs/foilfaq.asp#form,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-office-children-family-services-4394/,43,0,100,False,True,True,True,6,6,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
5256,Indiana State Department of Health,indiana-state-department-health,approved,,,,,,,,,https://www.muckrock.com/agency/indiana-152/indiana-state-department-health-5256/,37,0,50,False,True,False,False,6,3,0,1,0,1,0,0,0,0,0,1,Indiana,United States of America,s
5404,Wright State University,wright-state-university,approved,,,,,http://www.wright.edu/office-of-marketing/about,,,,https://www.muckrock.com/agency/ohio-116/wright-state-university-5404/,15,0,33,False,True,False,True,6,2,1,1,2,0,0,0,0,0,0,0,Ohio,United States of America,s
5698,New York State Power Authority,new-york-state-power-authority,approved,,,,,https://www.nypa.gov/contactus.html,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-power-authority-5698/,159,0,66,False,True,True,True,6,4,1,0,1,0,0,0,0,0,0,0,New York,United States of America,s
5924,Secretary of State of Kentucky,secretary-of-state-of-kentucky,approved,,,,,http://www.sos.ky.gov/Pages/contact.aspx,,,,https://www.muckrock.com/agency/kentucky-147/secretary-of-state-of-kentucky-5924/,9,0,33,False,True,True,True,6,2,0,4,0,0,0,0,0,0,0,0,Kentucky,United States of America,s
6381,Appalachian State university,appalachian-state-university,approved,,,,,http://www.appstate.edu/contact/,,,,https://www.muckrock.com/agency/north-carolina-153/appalachian-state-university-6381/,41,0,33,False,True,False,True,6,2,0,0,1,0,2,0,0,0,0,1,North Carolina,United States of America,s
6577,Office of State Ethics,office-of-state-ethics,approved,,,,,http://www.ct.gov/ethics/cwp/view.asp?a=3507&q=414954,,,,https://www.muckrock.com/agency/connecticut-53/office-of-state-ethics-6577/,15,0,83,False,True,True,True,6,5,0,1,0,0,0,0,0,0,0,0,Connecticut,United States of America,s
7621,Indiana Secretary of State,indiana-secretary-state,approved,,,,,,,,,https://www.muckrock.com/agency/indiana-152/indiana-secretary-state-7621/,22,0,50,False,True,False,True,6,3,0,2,1,0,0,0,0,0,0,0,Indiana,United States of America,s
8669,Arizona State Senate,arizona-state-senate,approved,,,,,,,,,https://www.muckrock.com/agency/arizona-78/arizona-state-senate-8669/,0,0,0,False,False,True,True,6,0,0,0,4,1,1,0,0,0,0,0,Arizona,United States of America,s
9955,State Terror Threat Assessment Center,state-terror-threat-assessment-center,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/state-terror-threat-assessment-center-9955/,105,0,100,False,True,False,True,6,6,0,0,0,0,0,0,0,0,0,0,California,United States of America,s
208,Washington State Criminal Justice Training Commission,washington-state-criminal-justice-training-commission,approved,,,,,http://www.cjtc.state.wa.us/,,,,https://www.muckrock.com/agency/washington-54/washington-state-criminal-justice-training-commission-208/,12,0,60,False,True,True,True,5,3,1,1,0,0,0,0,0,0,0,0,Washington,United States of America,s
529,State College Area Police Department,state-college-area-police-department,approved,,,,,http://www.statecollegepa.us/DocumentCenter/Home/View/1009,,,,https://www.muckrock.com/agency/state-college-226/state-college-area-police-department-529/,197,0,20,False,True,True,True,5,1,0,3,0,0,0,0,0,0,0,1,State College,Pennsylvania,l
2398,Wayne State University,wayne-state-university,approved,,,,,http://generalcounsel.wayne.edu/legal/foia.php,,,,https://www.muckrock.com/agency/michigan-117/wayne-state-university-2398/,7,40,40,False,True,False,True,5,2,0,0,0,0,0,0,1,0,0,2,Michigan,United States of America,s
2566,Connecticut Secretary of State,connecticut-secretary-of-state,approved,,,,,http://www.ct.gov/sots/site/default.asp,,,,https://www.muckrock.com/agency/connecticut-53/connecticut-secretary-of-state-2566/,33,0,40,False,True,False,True,5,2,0,3,0,0,0,0,0,0,0,0,Connecticut,United States of America,s
2608,Mississippi State Department of Health,health-department,approved,,,,,http://www.msdh.state.ms.us/,,,,https://www.muckrock.com/agency/mississippi-231/health-department-2608/,14,0,0,False,True,True,True,5,0,1,0,0,0,3,0,0,0,0,1,Mississippi,United States of America,s
3122,Illinois State University,illinois-state-university,approved,,,,,http://mediarelations.illinoisstate.edu/foia/,,,,https://www.muckrock.com/agency/illinois-168/illinois-state-university-3122/,11,0,40,False,True,True,True,5,2,1,2,0,0,0,0,0,0,0,0,Illinois,United States of America,s
4387,"New York Department of State, Division of Consumer Protection",new-york-department-state-division-consumer-protection,approved,,,,,http://www.dos.ny.gov/about/foil.html,,,,https://www.muckrock.com/agency/new-york-16/new-york-department-state-division-consumer-protection-4387/,28,0,80,False,False,True,True,5,4,0,1,0,0,0,0,0,0,0,0,New York,United States of America,s
5346,"Department of State, Division of Licensing Services - New York",department-of-state-division-of-licensing-services,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/department-of-state-division-of-licensing-services-5346/,70,0,40,False,True,True,True,5,2,0,3,0,0,0,0,0,0,0,0,New York,United States of America,s
5495,Secretary of State,secretary-of-state,approved,,,,,http://sos.delaware.gov/foia_requests.shtml,,,,https://www.muckrock.com/agency/delaware-236/secretary-of-state-5495/,5,0,20,False,True,True,True,5,1,0,1,0,0,1,0,0,0,0,2,Delaware,United States of America,s
5496,Secretary of State,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/nevada-301/secretary-of-state-5496/,11,0,60,False,True,True,True,5,3,1,0,0,0,1,0,0,0,0,0,Nevada,United States of America,s
5976,State University of New York Polytechnic Institute,state-university-of-new-york-polytechnic-institute,approved,,,,,https://www.sunyit.edu/publicaffairs?cms=webace,,,,https://www.muckrock.com/agency/new-york-16/state-university-of-new-york-polytechnic-institute-5976/,26,0,0,False,True,False,True,5,0,1,1,2,1,0,0,0,0,0,0,New York,United States of America,s
6071,Office of the State Treasurer,office-of-the-state-treasurer,approved,,,,,http://www.nctreasurer.com/Inside-The-Department/OpenGovernment/Pages/Commitment-To-Transparency.aspx,,,,https://www.muckrock.com/agency/north-carolina-153/office-of-the-state-treasurer-6071/,54,0,60,False,True,False,False,5,3,0,1,0,1,0,0,0,0,0,0,North Carolina,United States of America,s
6183,State Board of Elections,state-board-of-elections,approved,,,,,,,,,https://www.muckrock.com/agency/north-carolina-153/state-board-of-elections-6183/,70,0,40,False,True,True,True,5,2,0,0,0,3,0,0,0,0,0,0,North Carolina,United States of America,s
6278,Oklahoma State University,oklahoma-state-university,approved,,,,,https://app.it.okstate.edu/directory/index.php/module/Default/action/DeptResult?id=29774&page=,,,,https://www.muckrock.com/agency/oklahoma-248/oklahoma-state-university-6278/,33,0,60,False,True,True,True,5,3,0,0,0,0,1,0,0,0,0,1,Oklahoma,United States of America,s
9711,Colorado State University,colorado-state-university,approved,,,,,http://www.csusystem.edu/board-of-governors/open-records-policy,,,,https://www.muckrock.com/agency/colorado-127/colorado-state-university-9711/,7,20,20,False,True,True,True,5,1,0,0,0,0,2,0,0,0,0,2,Colorado,United States of America,s
10559,State Representative John Piscopo,state-representative-john-piscopo,approved,,,,,http://www.cthousegop.com/piscopo/main/,,,,https://www.muckrock.com/agency/connecticut-53/state-representative-john-piscopo-10559/,42,0,40,False,True,False,True,5,2,0,0,1,1,1,0,0,0,0,0,Connecticut,United States of America,s
10595,Tennessee Secretary of State,tennessee-secretary-state,approved,,,,,,,,,https://www.muckrock.com/agency/tennessee-155/tennessee-secretary-state-10595/,10,0,0,False,True,False,True,5,0,0,2,0,0,3,0,0,0,0,0,Tennessee,United States of America,s
14711,Tennessee State Park Rangers,tennessee-state-park-rangers,approved,,,,,https://www.tn.gov/environment/contacts/public-records-request.html,,,,https://www.muckrock.com/agency/tennessee-155/tennessee-state-park-rangers-14711/,20,0,0,False,True,False,True,5,0,2,0,2,0,1,0,0,0,0,0,Tennessee,United States of America,s
548,Middle Tennessee State University,middle-tennessee-state-university,approved,,,,,http://www.mtsu.edu/ouc/staff.php,,,,https://www.muckrock.com/agency/tennessee-155/middle-tennessee-state-university-548/,68,0,0,False,True,True,True,4,0,4,0,0,0,0,0,0,0,0,0,Tennessee,United States of America,s
3059,Salem State University,salem-state-university,approved,,,,,http://www.salemstate.edu/,,,,https://www.muckrock.com/agency/massachusetts-1/salem-state-university-3059/,109,0,75,False,True,True,True,4,3,0,1,0,0,0,0,0,0,0,0,Massachusetts,United States of America,s
3783,State of New Jersey Department of Banking and Insurance,state-new-jersey-department-banking-and-insurance,approved,,,,,,,,,https://www.muckrock.com/agency/new-jersey-229/state-new-jersey-department-banking-and-insurance-3783/,52,0,0,False,True,True,True,4,0,2,2,0,0,0,0,0,0,0,0,New Jersey,United States of America,s
3939,"Bureau of Land Management, Arizona State Office",bureau-of-land-management-arizona-state-office,approved,,,,,http://www.blm.gov/wo/st/en/res/FOIA/foia_coordinators.html,,,,https://www.muckrock.com/agency/united-states-of-america-10/bureau-of-land-management-arizona-state-office-3939/,83,0,25,False,True,True,True,4,1,0,1,0,0,0,0,0,0,0,2,United States of America,,f
4392,New York State Bridge Authority,new-york-state-bridge-authority,approved,,,,,http://www.nysba.state.ny.us/Index%20Page/FOILinfo.html,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-bridge-authority-4392/,0,0,100,False,True,True,True,4,4,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
4393,New York State Office of Alcoholism and Substance Abuse Services,new-york-state-office-alcoholism-substance-abuse-services,approved,,,,,http://www.oasas.ny.gov/pio/foil/index.cfm,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-office-alcoholism-substance-abuse-services-4393/,37,0,100,False,True,True,True,4,4,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
4396,"New York State Office of Information Technology Services, Enterprise Information Security Office",new-york-state-office-information-technology-services-enterprise-information-security-office,approved,,,,,http://www.dhses.ny.gov/contact/index.cfm#foil,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-office-information-technology-services-enterprise-information-security-office-4396/,29,0,100,False,True,False,True,4,4,0,0,0,0,0,0,0,0,0,0,New York,United States of America,s
5244,Arkansas State University,arkansas-state-university,approved,,,,,https://webapps.astate.edu/expenditures/index.php,,,,https://www.muckrock.com/agency/arkansas-114/arkansas-state-university-5244/,0,0,0,False,True,False,True,4,0,1,1,0,0,1,0,0,0,0,1,Arkansas,United States of America,s
5722,Palos Verdes Estates Police Department,palos-verdes-estates-police-department,approved,,,,,,,,,https://www.muckrock.com/agency/palos-verdes-estates-3364/palos-verdes-estates-police-department-5722/,11,0,50,False,True,False,False,4,2,0,1,1,0,0,0,0,0,0,0,Palos Verdes Estates,California,l
5852,State Board of Administration,state-board-of-administration,approved,,,,,,,,,https://www.muckrock.com/agency/florida-34/state-board-of-administration-5852/,39,0,100,False,True,False,False,4,4,0,0,0,0,0,0,0,0,0,0,Florida,United States of America,s
6376,Boise State University,boise-state-university,approved,,,,,http://go.boisestate.edu/about/,,,,https://www.muckrock.com/agency/idaho-228/boise-state-university-6376/,7,0,50,False,True,False,True,4,2,0,1,0,0,0,0,0,0,0,1,Idaho,United States of America,s
6406,Connecticut State Department of Education,department-of-education,approved,,,,,http://www.sde.ct.gov/sde/cwp/view.asp?a=2604&Q=322336,,,,https://www.muckrock.com/agency/connecticut-53/department-of-education-6406/,38,0,50,False,True,True,True,4,2,0,1,1,0,0,0,0,0,0,0,Connecticut,United States of America,s
7359,East Carolina State University Police Department,east-carolina-state-university-police-department,approved,,,,,http://www.ecu.edu/cs-admin/police/,,,,https://www.muckrock.com/agency/north-carolina-153/east-carolina-state-university-police-department-7359/,89,0,50,False,True,False,True,4,2,0,0,0,0,1,0,0,0,0,1,North Carolina,United States of America,s
7510,California State University,california-state-university,approved,,,,,http://www.calstate.edu,,,,https://www.muckrock.com/agency/california-52/california-state-university-7510/,20,0,25,False,True,False,True,4,1,0,3,0,0,0,0,0,0,0,0,California,United States of America,s
8012,California State Board of Equalization,california-state-board-of-equalization,approved,,,,,http://www.cdtfa.ca.gov/public-records.htm,,,,https://www.muckrock.com/agency/california-52/california-state-board-of-equalization-8012/,79,0,25,False,True,False,True,4,1,1,2,0,0,0,0,0,0,0,0,California,United States of America,s
8055,Louisiana Secretary of State,louisiana-secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/louisiana-233/louisiana-secretary-of-state-8055/,0,0,0,False,True,False,False,4,0,0,1,0,0,3,0,0,0,0,0,Louisiana,United States of America,s
8060,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/mississippi-231/secretary-of-state-8060/,10,25,25,False,True,False,False,4,1,0,1,0,0,0,0,2,0,0,0,Mississippi,United States of America,s
8102,Secretary of State,secretary-of-state,approved,,,,,https://sdsos.gov/default.aspx,,,,https://www.muckrock.com/agency/south-dakota-303/secretary-of-state-8102/,10,0,50,False,True,True,True,4,2,1,1,0,0,0,0,0,0,0,0,South Dakota,United States of America,s
8221,"Florida State Attorney, 15th judicial circuit",state-attorney-15th-judicial-circuit,approved,,,,,http://www.sa15.state.fl.us/stateattorney/ContactUsIndex.htm,,,,https://www.muckrock.com/agency/florida-34/state-attorney-15th-judicial-circuit-8221/,6,0,25,False,True,True,True,4,1,0,1,0,1,1,0,0,0,0,0,Florida,United States of America,s
8828,New York State Office of Information Technology Services,new-york-state-office-information-technology-services,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-office-information-technology-services-8828/,60,0,75,False,True,False,False,4,3,0,0,0,1,0,0,0,0,0,0,New York,United States of America,s
8835,New York State Assembly,new-york-state-assembly,approved,,,,,http://nyassembly.gov/PIO/foil/,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-assembly-8835/,193,0,50,False,False,False,True,4,2,0,1,0,1,0,0,0,0,0,0,New York,United States of America,s
9738,Office of Michigan State Representative Michele Hoitenga,michigan-state-legislature,approved,,,,,,,,,https://www.muckrock.com/agency/michigan-117/michigan-state-legislature-9738/,9,0,0,False,True,False,True,4,0,4,0,0,0,0,0,0,0,0,0,Michigan,United States of America,s
9746,Oregon State Legislature,oregon-state-legislature,approved,,,,,https://www.oregonlegislature.gov/la,,,,https://www.muckrock.com/agency/oregon-158/oregon-state-legislature-9746/,162,0,75,False,True,False,True,4,3,0,0,0,0,1,0,0,0,0,0,Oregon,United States of America,s
9978,Louisiana State Analytical and Fusion Exchange,louisiana-state-analytical-and-fusion-exchange,approved,,,,,,,,,https://www.muckrock.com/agency/louisiana-233/louisiana-state-analytical-and-fusion-exchange-9978/,8,0,0,False,True,False,True,4,0,1,1,0,0,2,0,0,0,0,0,Louisiana,United States of America,s
10694,Tennessee State University,tennessee-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/tennessee-155/tennessee-state-university-10694/,44,0,25,False,True,False,True,4,1,0,1,1,0,1,0,0,0,0,0,Tennessee,United States of America,s
11579,Kennesaw State University,kennesaw-state-university,approved,,,,,http://legal.kennesaw.edu/open_records_requests.php,,,,https://www.muckrock.com/agency/georgia-230/kennesaw-state-university-11579/,11,25,50,False,True,True,True,4,2,0,0,0,0,0,0,2,0,0,0,Georgia,United States of America,s
11702,"Bureau of Land Management, Colorado State Office",bureau-of-land-management-colorado-state-office,approved,,,,,,,,,https://www.muckrock.com/agency/united-states-of-america-10/bureau-of-land-management-colorado-state-office-11702/,108,0,75,False,True,False,True,4,3,0,1,0,0,0,0,0,0,0,0,United States of America,,f
17550,Kentucky State Parks,kentucky-state-parks,approved,,,,,https://parks.ky.gov/media/,,,,https://www.muckrock.com/agency/kentucky-147/kentucky-state-parks-17550/,67,50,75,False,True,False,True,4,3,0,0,0,0,1,0,0,0,0,0,Kentucky,United States of America,s
475,Texas State University,texas-state-university,approved,,,,,http://www.txstate.edu/,,,,https://www.muckrock.com/agency/texas-109/texas-state-university-475/,110,33,33,False,True,False,True,3,1,0,0,0,0,1,0,1,0,0,0,Texas,United States of America,s
3040,Bridgewater State University,bridgewater-state-university,approved,,,,,http://www.bridgew.edu/,,,,https://www.muckrock.com/agency/bridgewater-476/bridgewater-state-university-3040/,0,0,0,False,True,False,True,3,0,0,0,3,0,0,0,0,0,0,0,Bridgewater,Massachusetts,l
3062,Worcester State University,worcester-state-university,approved,,,,,http://www.worcester.edu/default.aspx,,,,https://www.muckrock.com/agency/worcester-9/worcester-state-university-3062/,6,0,66,True,False,False,True,3,2,0,1,0,0,0,0,0,0,0,0,Worcester,Massachusetts,l
3094,Salem State University Police,salem-state-university-police,approved,,,,,http://www.salemstate.edu/401.php,,,,https://www.muckrock.com/agency/salem-88/salem-state-university-police-3094/,13,0,0,False,True,True,True,3,0,0,1,1,0,0,0,0,0,0,1,Salem,Massachusetts,l
3651,State Controller,state-controller,approved,,,,,http://controller.admin.ri.gov/index.php,,,,https://www.muckrock.com/agency/rhode-island-82/state-controller-3651/,11,0,0,False,True,True,True,3,0,0,1,0,0,0,0,0,0,0,2,Rhode Island,United States of America,s
3653,State Budget Office,state-budget-office,approved,,,,,http://www.budget.ri.gov/staff/,,,,https://www.muckrock.com/agency/rhode-island-82/state-budget-office-3653/,14,0,0,False,False,True,True,3,0,0,1,0,0,0,0,0,0,0,2,Rhode Island,United States of America,s
3852,"Secretary of State, Bureau of Motor Vehicles",secretary-state-bureau-motor-vehicles,approved,,,,,,,,,https://www.muckrock.com/agency/maine-13/secretary-state-bureau-motor-vehicles-3852/,5,0,33,False,True,True,True,3,1,0,2,0,0,0,0,0,0,0,0,Maine,United States of America,s
4036,State Capitol Preservation Commission,state-capitol-preservation-commission,approved,,,,,http://www.ok.gov/DCS/Capitol_Preservation_Commission.html,,,,https://www.muckrock.com/agency/oklahoma-248/state-capitol-preservation-commission-4036/,84,0,66,False,True,False,True,3,2,0,0,0,0,1,0,0,0,0,0,Oklahoma,United States of America,s
4282,California State Threat Assessment Center,california-state-threat-assessment-center,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/california-state-threat-assessment-center-4282/,572,0,33,False,True,False,True,3,1,0,0,1,0,0,0,0,0,0,1,California,United States of America,s
4284,West Virginia Secretary of State,west-virginia-secretary-state,approved,,,,,,,,,https://www.muckrock.com/agency/west-virginia-304/west-virginia-secretary-state-4284/,0,0,0,False,True,True,True,3,0,0,1,1,1,0,0,0,0,0,0,West Virginia,United States of America,s
4311,California State Lottery,california-lottery,approved,,,,,http://www.calottery.com/contact-us/public-records-request,,,,https://www.muckrock.com/agency/california-52/california-lottery-4311/,43,0,0,False,True,False,True,3,0,0,3,0,0,0,0,0,0,0,0,California,United States of America,s
4319,Oregon State Lottery,oregon-state-lottery,approved,,,,,,,,,https://www.muckrock.com/agency/oregon-158/oregon-state-lottery-4319/,11,0,66,False,True,False,True,3,2,0,0,0,0,0,0,0,0,0,1,Oregon,United States of America,s
4889,"California State University, Fullerton - University Police",california-state-university-fullerton-university-police,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/california-state-university-fullerton-university-police-4889/,14,0,66,False,True,True,True,3,2,0,1,0,0,0,0,0,0,0,0,California,United States of America,s
5253,Alabama Secretary of State - Elections Division,election-department,approved,,,,,http://alabamavotes.gov/ContactUs.aspx?m=voters,,,,https://www.muckrock.com/agency/alabama-159/election-department-5253/,18,0,0,False,True,False,True,3,0,0,1,0,0,1,0,0,0,0,1,Alabama,United States of America,s
5399,West Virginia State University,west-virginia-state-university,approved,,,,,http://www.wvstateu.edu/,,,,https://www.muckrock.com/agency/west-virginia-304/west-virginia-state-university-5399/,39,0,33,False,True,False,True,3,1,1,0,0,1,0,0,0,0,0,0,West Virginia,United States of America,s
5444,Iowa Secretary of State,secretary-of-state,approved,,,,,https://sos.iowa.gov/contactus.html,,,,https://www.muckrock.com/agency/iowa-246/secretary-of-state-5444/,0,0,33,False,True,True,True,3,0,0,1,1,0,0,0,0,1,0,0,Iowa,United States of America,s
5865,"New York State Office of Parks, Recreation and Historic Preservation",new-york-state-office-of-parks-recreation-and-historic-preservation,approved,,,,,http://nysparks.com/about/contact-us.aspx,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-office-of-parks-recreation-and-historic-preservation-5865/,18,0,33,False,True,False,True,3,1,0,2,0,0,0,0,0,0,0,0,New York,United States of America,s
6078,Arizona State Treasurer,arizona-state-treasurer,approved,,,,,,,,,https://www.muckrock.com/agency/arizona-78/arizona-state-treasurer-6078/,12,0,66,False,True,True,True,3,1,0,1,0,0,0,0,0,1,0,0,Arizona,United States of America,s
6276,Arkansas Secretary of State,arkansas-secretary-of-state,approved,,,,,http://www.sos.arkansas.gov/aboutOffice/Pages/ContactUs.aspx,,,,https://www.muckrock.com/agency/arkansas-114/arkansas-secretary-of-state-6276/,872,0,0,False,True,False,True,3,0,3,0,0,0,0,0,0,0,0,0,Arkansas,United States of America,s
6296,Wichita State University,wichita-state-university,approved,,,,,http://webs.wichita.edu/?u=sc&p=/news_media/,,,,https://www.muckrock.com/agency/kansas-111/wichita-state-university-6296/,10,0,66,False,True,False,True,3,2,0,0,1,0,0,0,0,0,0,0,Kansas,United States of America,s
6379,Georgia State University,georgia-state-university,approved,,,,,http://www.gsu.edu/contact-georgia-state/,,,,https://www.muckrock.com/agency/georgia-230/georgia-state-university-6379/,9,0,33,False,True,False,True,3,1,0,1,0,0,0,0,0,0,0,1,Georgia,United States of America,s
6380,New Mexico State University,new-mexico-state-university,approved,,,,,https://manual.nmsu.edu/inspection-of-nmsu-public-records/,,,,https://www.muckrock.com/agency/new-mexico-227/new-mexico-state-university-6380/,8,33,66,False,False,True,True,3,2,0,0,0,0,0,0,1,0,0,0,New Mexico,United States of America,s
6408,Illinois State Board of Education,state-board-of-education,approved,,,,,http://www.isbe.net/,,,,https://www.muckrock.com/agency/illinois-168/state-board-of-education-6408/,0,0,0,False,True,False,True,3,0,0,0,3,0,0,0,0,0,0,0,Illinois,United States of America,s
6439,Oklahoma State Department of Education,state-department-of-education,approved,,,,,http://sde.ok.gov/sde/,,,,https://www.muckrock.com/agency/oklahoma-248/state-department-of-education-6439/,119,0,33,True,True,False,True,3,1,0,1,0,0,0,0,0,0,0,1,Oklahoma,United States of America,s
6444,State Office of Education,state-office-of-education,approved,,,,,http://www.schools.utah.gov/main/,,,,https://www.muckrock.com/agency/utah-234/state-office-of-education-6444/,4,0,100,False,True,False,True,3,3,0,0,0,0,0,0,0,0,0,0,Utah,United States of America,s
7529,Nebraska Secretary of State,nebraska-secretary-state,approved,,,,,,,,,https://www.muckrock.com/agency/nebraska-300/nebraska-secretary-state-7529/,2,0,66,False,True,True,True,3,2,0,1,0,0,0,0,0,0,0,0,Nebraska,United States of America,s
7715,"California State University, Long Beach",california-state-university-long-beach,approved,,,,,https://daf.csulb.edu/offices/vp/information_security/public_records_req_res.html,,,,https://www.muckrock.com/agency/california-52/california-state-university-long-beach-7715/,57,0,33,False,True,False,False,3,1,0,2,0,0,0,0,0,0,0,0,California,United States of America,s
7818,Board of State and Community Corrections,board-state-and-community-corrections,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/board-state-and-community-corrections-7818/,6,0,33,False,True,False,False,3,1,0,0,0,0,1,0,0,0,0,1,California,United States of America,s
8065,"department of state, division of corporations, state records, and UCC",secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/new-york-16/secretary-of-state-8065/,79,0,0,False,False,True,True,3,0,0,2,0,0,0,0,0,0,0,1,New York,United States of America,s
8069,secretary of state,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/oregon-158/secretary-of-state-8069/,0,0,66,False,True,False,False,3,2,0,0,0,0,1,0,0,0,0,0,Oregon,United States of America,s
8077,Secretary of State,secretary-of-state,approved,,,,,,,,,https://www.muckrock.com/agency/washington-54/secretary-of-state-8077/,17,0,100,False,True,True,True,3,3,0,0,0,0,0,0,0,0,0,0,Washington,United States of America,s
8136,California State Parks,california-state-parks,approved,,,,,,,,,https://www.muckrock.com/agency/california-52/california-state-parks-8136/,21,0,66,False,True,True,True,3,2,0,0,0,0,1,0,0,0,0,0,California,United States of America,s
8213,"Florida State Attorney, 7th circuit",state-attorney-7th-circuit,approved,,,,,http://www.circuit7.org/Home%20Page/homepage.html,,,,https://www.muckrock.com/agency/florida-34/state-attorney-7th-circuit-8213/,11,0,0,False,True,True,True,3,0,1,1,0,0,0,0,0,0,0,1,Florida,United States of America,s
8216,State Attorney's Office - 10th Judicial Circuit,state-attorney-10th-circuit,approved,,,,,http://www.jud10.flcourts.org/?q=content/home,,,,https://www.muckrock.com/agency/florida-34/state-attorney-10th-circuit-8216/,0,33,0,False,True,False,True,3,0,0,2,0,0,1,0,0,0,0,0,Florida,United States of America,s
8219,"State Attorney, 13th Circuit",state-attorney-13th-circuit,approved,,,,,http://www.sao13th.com/forms.htm,,,,https://www.muckrock.com/agency/florida-34/state-attorney-13th-circuit-8219/,68,33,33,False,True,False,False,3,1,0,0,0,1,0,0,1,0,0,0,Florida,United States of America,s
8223,"State Attorney, 17th Circuit",state-attorney-17th-circuit,approved,,,,,http://www.sao17.state.fl.us/,,,,https://www.muckrock.com/agency/florida-34/state-attorney-17th-circuit-8223/,0,0,0,False,True,False,True,3,0,0,0,0,1,0,0,0,0,0,2,Florida,United States of America,s
8537,Kent State University,kent-state-university,approved,,,,,,,,,https://www.muckrock.com/agency/ohio-116/kent-state-university-8537/,33,0,33,False,True,False,True,3,1,1,0,0,0,0,0,0,0,0,1,Ohio,United States of America,s
8562,State of Ohio Medical Board,state-of-ohio-medical-board,approved,,,,,http://www.med.ohio.gov,,,,https://www.muckrock.com/agency/ohio-116/state-of-ohio-medical-board-8562/,4,0,33,False,True,True,True,3,1,1,0,0,0,1,0,0,0,0,0,Ohio,United States of America,s
9001,North Dakota State & Local Intelligence Center,north-dakota-state-local-intelligence-center,approved,,,,,,,,,https://www.muckrock.com/agency/north-dakota-232/north-dakota-state-local-intelligence-center-9001/,15,33,33,False,True,True,True,3,1,1,1,0,0,0,0,0,0,0,0,North Dakota,United States of America,s
9635,New York State Energy Research and Development Authority,new-york-state-energy-research-and-development-authority,approved,,,,,https://www.nyserda.ny.gov/Contacts,,,,https://www.muckrock.com/agency/new-york-16/new-york-state-energy-research-and-development-authority-9635/,24,0,66,False,True,True,True,3,2,0,0,0,0,0,0,0,0,0,1,New York,United States of America,s
